id;cadaster;baseloads;power_limit;ev_loads;hour;address;latitude;longitude;x;y
598;79501:028:0018;135.8025560330764;160.0;30.299999999999997;22;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;58.379602500000004;26.70911565972222;6474221.57;658438.3500000015
599;79501:028:0018;93.72712411651115;160.0;0.0;23;35, Veski, Kesklinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51005, Eesti;58.379602500000004;26.70911565972222;6474221.57;658438.3500000015
600;79514:014:0021;25.561742233292247;160.0;51.7;0;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
601;79514:014:0021;34.51570385182648;160.0;29.700000000000003;1;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
602;79514:014:0021;42.75523611509212;160.0;23.1;2;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
603;79514:014:0021;34.533194010629764;160.0;6.6;3;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
604;79514:014:0021;34.194737939109174;160.0;6.6;4;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
605;79514:014:0021;32.276497064129245;160.0;0.0;5;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
606;79514:014:0021;52.20027341960949;160.0;0.0;6;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
607;79514:014:0021;57.0;160.0;7.2;7;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
608;79514:014:0021;57.0;160.0;0.0;8;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
609;79514:014:0021;50.79823964721109;160.0;6.6;9;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
610;79514:014:0021;39.64946882444506;160.0;23.7;10;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
611;79514:014:0021;39.67965743447834;160.0;6.6;11;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
612;79514:014:0021;43.21737951821029;160.0;16.5;12;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
613;79514:014:0021;43.78952287995367;160.0;23.1;13;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
614;79514:014:0021;42.744131986270816;160.0;13.8;14;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
615;79514:014:0021;55.933350406826236;160.0;6.6;15;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
616;79514:014:0021;44.871371009252435;160.0;23.7;16;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
617;79514:014:0021;48.399381262818345;160.0;6.6;17;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
618;79514:014:0021;52.2846458277725;160.0;0.0;18;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
619;79514:014:0021;43.269583055041046;160.0;0.0;19;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
620;79514:014:0021;44.91953099946984;160.0;28.6;20;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
621;79514:014:0021;37.37693752475976;160.0;51.7;21;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
622;79514:014:0021;36.10909831725833;160.0;0.0;22;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
623;79514:014:0021;45.30718267707021;160.0;0.0;23;16a, Roosi, Ülejõe, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51009, Eesti;58.38504155;26.73064075000001;6474849.440000001;659676.1799999997
624;79502:019:0018;79.99528264801364;60.0;84.2;0;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
625;79502:019:0018;68.11097818142731;60.0;40.2;1;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
626;79502:019:0018;48.46668603368922;60.0;33.0;2;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
627;79502:019:0018;70.91746516425451;60.0;22.0;3;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
628;79502:019:0018;43.575427328881396;60.0;0.0;4;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
629;79502:019:0018;41.01436366250951;60.0;38.5;5;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
630;79502:019:0018;75.95488120967421;60.0;0.0;6;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
631;79502:019:0018;53.692524927517155;60.0;0.0;7;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
632;79502:019:0018;93.09929769552393;60.0;0.0;8;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
633;79502:019:0018;70.62421349763291;60.0;45.7;9;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
634;79502:019:0018;72.38073474172597;60.0;66.0;10;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
635;79502:019:0018;71.29573170198442;60.0;0.0;11;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
636;79502:019:0018;74.26668035128644;60.0;44.0;12;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
637;79502:019:0018;62.56072242137704;60.0;0.0;13;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
638;79502:019:0018;63.12972179388564;60.0;22.0;14;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
639;79502:019:0018;71.45259018257819;60.0;0.0;15;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
640;79502:019:0018;80.78949105975397;60.0;22.0;16;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
641;79502:019:0018;78.60537361147409;60.0;23.7;17;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
642;79502:019:0018;83.27535337119599;60.0;7.2;18;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
643;79502:019:0018;69.29134053328042;60.0;67.7;19;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
644;79502:019:0018;87.29498047229998;60.0;0.0;20;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
645;79502:019:0018;90.9608756606414;60.0;55.0;21;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
646;79502:019:0018;68.54267597009938;60.0;23.7;22;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
647;79502:019:0018;73.09361349439011;60.0;7.2;23;33, Viljandi mnt, Maarjamõisa, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50412, Eesti;58.37012725;26.689522877738927;6473103.1499999985;657342.6300000027
648;79509:025:0008;84.36309941741486;100.0;16.5;0;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
649;79509:025:0008;87.20365532275477;100.0;16.5;1;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
650;79509:025:0008;81.55179798119352;100.0;16.5;2;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
651;79509:025:0008;79.85364647848165;100.0;0.0;3;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
652;79509:025:0008;85.16128864963683;100.0;0.0;4;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
653;79509:025:0008;101.4219699014724;100.0;0.0;5;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
654;79509:025:0008;120.30072034163831;100.0;0.0;6;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
655;79509:025:0008;117.93694637636835;100.0;0.0;7;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
656;79509:025:0008;119.21564383459221;100.0;0.0;8;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
657;79509:025:0008;152.0;100.0;23.7;9;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
658;79509:025:0008;114.89503676336277;100.0;7.2;10;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
659;79509:025:0008;140.7904788120785;100.0;0.0;11;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
660;79509:025:0008;133.6152477914533;100.0;0.0;12;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
661;79509:025:0008;116.04169096975998;100.0;0.0;13;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
662;79509:025:0008;121.86380250281022;100.0;0.0;14;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
663;79509:025:0008;112.62546282367191;100.0;0.0;15;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
664;79509:025:0008;110.74283311481446;100.0;0.0;16;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
665;79509:025:0008;126.41897042947096;100.0;7.2;17;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
666;79509:025:0008;98.22125855746503;100.0;0.0;18;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
667;79509:025:0008;132.27329712348515;100.0;0.0;19;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
668;79509:025:0008;103.48416586692356;100.0;0.0;20;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
669;79509:025:0008;101.49723428216791;100.0;0.0;21;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
670;79509:025:0008;99.09107811756037;100.0;0.0;22;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
671;79509:025:0008;114.84330433829436;100.0;0.0;23;15, Kopli, Variku, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50115, Eesti;58.348811;26.708916154605266;6470771.329999997;658583.3200000003
672;79504:067:0004;32.902579961778976;160.0;38.1;0;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
673;79504:067:0004;42.0449515190708;160.0;23.7;1;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
674;79504:067:0004;28.290346887046862;160.0;30.9;2;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
675;79504:067:0004;34.43872058317484;160.0;14.4;3;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
676;79504:067:0004;29.413523463908916;160.0;7.2;4;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
677;79504:067:0004;30.03698304653901;160.0;0.0;5;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
678;79504:067:0004;46.319962532234676;160.0;0.0;6;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
679;79504:067:0004;55.944516831253225;160.0;0.0;7;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
680;79504:067:0004;46.330028900416096;160.0;0.0;8;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
681;79504:067:0004;40.997496589271385;160.0;29.2;9;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
682;79504:067:0004;37.66143685397352;160.0;0.0;10;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
683;79504:067:0004;44.32820971227659;160.0;0.0;11;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
684;79504:067:0004;49.18754979039457;160.0;22.0;12;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
685;79504:067:0004;48.58055390933942;160.0;0.0;13;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
686;79504:067:0004;42.42375362596474;160.0;29.2;14;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
687;79504:067:0004;41.96253892191236;160.0;0.0;15;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
688;79504:067:0004;38.546428128885296;160.0;0.0;16;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
689;79504:067:0004;50.95049439451034;160.0;22.0;17;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
690;79504:067:0004;45.12381612664359;160.0;23.7;18;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
691;79504:067:0004;48.951108824783624;160.0;14.4;19;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
692;79504:067:0004;52.420251647633954;160.0;16.5;20;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
693;79504:067:0004;37.17106601655428;160.0;14.4;21;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
694;79504:067:0004;48.885197007057656;160.0;30.9;22;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
695;79504:067:0004;42.885915386385605;160.0;7.2;23;51, Aardla, Tammelinn, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50413, Eesti;58.35467795;26.703113399666638;6471417.440000001;658197.6499999985
696;79511:003:0004;71.51565750434385;160.0;0.0;0;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
697;79511:003:0004;56.597668488391065;160.0;0.0;1;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
698;79511:003:0004;62.281803317855434;160.0;0.0;2;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
699;79511:003:0004;72.15217479990001;160.0;0.0;3;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
700;79511:003:0004;63.44564601028267;160.0;0.0;4;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
701;79511:003:0004;55.027206652697316;160.0;0.0;5;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
702;79511:003:0004;73.15777842840534;160.0;0.0;6;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
703;79511:003:0004;95.0;160.0;0.0;7;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
704;79511:003:0004;81.05103422460719;160.0;0.0;8;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
705;79511:003:0004;59.45112452247147;160.0;0.0;9;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
706;79511:003:0004;82.36671781429266;160.0;0.0;10;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
707;79511:003:0004;95.0;160.0;0.0;11;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
708;79511:003:0004;74.89185082680572;160.0;0.0;12;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
709;79511:003:0004;66.35734894768825;160.0;0.0;13;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
710;79511:003:0004;70.86884109122946;160.0;0.0;14;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
711;79511:003:0004;66.01490281792552;160.0;0.0;15;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
712;79511:003:0004;57.19338703705517;160.0;0.0;16;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
713;79511:003:0004;68.36322372420958;160.0;0.0;17;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
714;79511:003:0004;60.5406641840835;160.0;0.0;18;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
715;79511:003:0004;64.51399988898187;160.0;0.0;19;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
716;79511:003:0004;65.72724406700172;160.0;0.0;20;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
717;79511:003:0004;74.77594233231594;160.0;0.0;21;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
718;79511:003:0004;95.0;160.0;0.0;22;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
719;79511:003:0004;85.92328677856884;160.0;0.0;23;104A, Tähe, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 50107, Eesti;58.3545675;26.730977997311825;6471541.280000001;659797.25
720;79301:001:0667;43.10434501569298;200.0;22.0;0;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;58.34653220000001;26.760493586983472;6470565.41;661536.1700000018
721;79301:001:0667;35.215243159113435;200.0;0.0;1;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;58.34653220000001;26.760493586983472;6470565.41;661536.1700000018
722;79301:001:0667;30.613813527128443;200.0;0.0;2;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;58.34653220000001;26.760493586983472;6470565.41;661536.1700000018
723;79301:001:0667;25.596896247180236;200.0;0.0;3;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;58.34653220000001;26.760493586983472;6470565.41;661536.1700000018
724;79301:001:0667;36.774702581262304;200.0;0.0;4;Ihaste sild, Idaringtee, Ropka tööstusrajoon, Tartu linn, Tartu, Tartu linn, Tartu maakond, 51011, Eesti;58.34653220000001;26.760493586983472;6470565.41;661536.1700000018
